date, time, filename, Aerobic Decoupling, Activities, Duration, Time Moving, Time Carrying (Est), Elevation Gain Carrying (Est), Distance, Distance Swim, Climb Rating, Athlete Weight, Athlete Bodyfat, Athlete Lean Weight, Athlete Bodyfat Percent, Elevation Gain, Elevation Loss, Work, Average Speed, Pace, Pace Swim, Average Power, Average SmO2, Average tHb, Average aPower, Nonzero Average Power, Average Heart Rate, Average Core Temperature, Heartbeats, HrPw Ratio, Workbeat stress, Watts:RPE Ratio, Power Percent of Max, HrNp Ratio, Average Cadence, Average Temp, Max Power, Max SmO2, Max tHb, Min SmO2, Min tHb, Max Heartrate, Max Core Temperature, Max Speed, Max Cadence, Max Temp, 95% Heartrate, VAM, Effect of Altitude, Gradient, Average Power Variance, Max Power Variance, Average Left Torque Effectiveness, Average Right Torque Effectiveness, Average Left Pedal Smoothness, Average Right Pedal Smoothness, Average Left Pedal Center Offset, Average Right Pedal Center Offset, Average Left Power Phase Start, Average Right Power Phase Start, Average Left Power Phase End, Average Right Power Phase End, Average Left Peak Power Phase Start, Average Right Peak Power Phase Start, Average Left Peak Power Phase End, Average Right Peak Power Phase End, Average Left Power Phase Length, Average Right Power Phase Length, Average Left Peak Power Phase Length, Average Right Peak Power Phase Length, Calories (HR), Aerobic TISS, Anaerobic TISS, Critical Power, xPower, Relative Intensity, BikeScore, Skiba VI, TISS Aerobicity, Response Index, axPower, aPower Relative Intensity, aBikeScore, Skiba aVI, aPower Response Index, NP, IF, TSS, VI, Efficiency Factor, TSS per hour, aNP, aIF, aTSS, aVI, aPower Efficiency Factor, aTSS per hour, Daniels Points, Daniels EqP, LNP, RTP, xPace, IWF, GOVSS, H1 Time in Zone, H2 Time in Zone, H3 Time in Zone, H4 Time in Zone, H5 Time in Zone, H6 Time in Zone, H7 Time in Zone, H8 Time in Zone, H1 Percent in Zone, H2 Percent in Zone, H3 Percent in Zone, H4 Percent in Zone, H5 Percent in Zone, H6 Percent in Zone, H7 Percent in Zone, H8 Percent in Zone, Left/Right Balance, P1 Time in Pace Zone, P2 Time in Pace Zone, P3 Time in Pace Zone, P4 Time in Pace Zone, P5 Time in Pace Zone, P6 Time in Pace Zone, P7 Time in Pace Zone, P8 Time in Pace Zone, P9 Time in Pace Zone, P10 Time in Pace Zone, P1 Percent in Pace Zone, P2 Percent in Pace Zone, P3 Percent in Pace Zone, P4 Percent in Pace Zone, P5 Percent in Pace Zone, P6 Percent in Pace Zone, P7 Percent in Pace Zone, P8 Percent in Pace Zone, P9 Percent in Pace Zone, P10 Percent in Pace Zone, MMP Percentage, Power Zone, Fatigue Index, Pacing Index, 1 sec Peak Power, 5 sec Peak Power, 10 sec Peak Power, 15 sec Peak Power, 20 sec Peak Power, 30 sec Peak Power, 1 min Peak Power, 2 min Peak Power, 3 min Peak Power, 5 min Peak Power, 8 min Peak Power, 10 min Peak Power, 20 min Peak Power, 30 min Peak Power, 60 min Peak Power, 90 min Peak Power, 1 min Peak Power HR, 5 min Peak Power HR, 10 min Peak Power HR, 20 min Peak Power HR, 30 min Peak Power HR, 60 min Peak Power HR, 10 sec Peak Pace, 15 sec Peak Pace, 20 sec Peak Pace, 30 sec Peak Pace, 1 min Peak Pace, 2 min Peak Pace, 3 min Peak Pace, 5 min Peak Pace, 8 min Peak Pace, 10 min Peak Pace, 20 min Peak Pace, 30 min Peak Pace, 60 min Peak Pace, 90 min Peak Pace, 10 sec Peak Pace Swim, 15 sec Peak Pace Swim, 20 sec Peak Pace Swim, 30 sec Peak Pace Swim, 1 min Peak Pace Swim, 2 min Peak Pace Swim, 3 min Peak Pace Swim, 5 min Peak Pace Swim, 8 min Peak Pace Swim, 10 min Peak Pace Swim, 20 min Peak Pace Swim, 30 min Peak Pace Swim, 60 min Peak Pace Swim, 90 min Peak Pace Swim, L1 Sustained Time, L2 Sustained Time, L3 Sustained Time, L4 Sustained Time, L5 Sustained Time, L6 Sustained Time, L7 Sustained Time, L8 Sustained Time, L9 Sustained Time, L10 Sustained Time, xPower Swim, STP, xPace Swim, SRI, SwimScore, TriScore, L1 Time in Zone, L2 Time in Zone, L3 Time in Zone, L4 Time in Zone, L5 Time in Zone, L6 Time in Zone, L7 Time in Zone, L8 Time in Zone, L9 Time in Zone, L10 Time in Zone, L1 Percent in Zone, L2 Percent in Zone, L3 Percent in Zone, L4 Percent in Zone, L5 Percent in Zone, L6 Percent in Zone, L7 Percent in Zone, L8 Percent in Zone, L9 Percent in Zone, L10 Percent in Zone, TRIMP Points, TRIMP(100) Points, TRIMP Zonal Points, Session RPE, 1 sec Peak WPK, 5 sec Peak WPK, 10 sec Peak WPK, 15 sec Peak WPK, 20 sec Peak WPK, 30 sec Peak WPK, 1 min Peak WPK, 5 min Peak WPK, 10 min Peak WPK, 20 min Peak WPK, 30 min Peak WPK, 60 min Peak WPK, Estimated VO2MAX, Watts Per Kilogram, Minimum W' bal, Max W' Expended, W'bal Matches, Maximum W'bal Match, W'bal TAU, W' Work, W' Power, W1 W'bal Low Fatigue, W2 W'bal Moderate Fatigue, W3 W'bal Heavy Fatigue, W4 W'bal Severe Fatigue, Below CP Work
07/15/18,15:12:04,2018_07_15_15_12_04.json,10.445,1,6157,6054,37,0,42.8649,42864.9,8.69215,65,0,0,0,610.4,601.6,1040.54,25.5064,2.35235,0.23524,171.678,0,0,175.931,181.691,139.333,38.0772,14075,1.23215,146.456,0,17.1678,1.6027,82.5252,31.8886,854,0,0,0,0,186,38.6548,70.7724,117,36,175,356.901,2.41722,1.42401,37.9759,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10918.6,61.6209,2.48207,305,211.787,0.69438,82.4645,1.23363,96.128,1.52001,217.23,0.71223,86.7573,1.26533,1.55907,223.309,0.73216,90.2516,1.30074,1.6027,52.7701,229.11,0.75118,95.0018,1.33453,1.64434,55.5476,39.7638,212.685,0,0,0,0,0,540,4417,732,372,0,0,0,0,8.77051,71.7395,11.8889,6.0419,0,0,0,0,44.1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0005,2.0767,98.829,20.1029,854,820.2,809.9,792.733,769.1,686.2,485.1,377.021,364.158,357.848,309.709,291.349,244.425,207.924,183.86,175.8,167.75,176.825,161.714,148.601,141.25,145.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,355,0,34,0,0,0,0,0,0,0,0,82.4645,3002,2048,474,192,162,155,28,0,0,0,48.7575,33.2629,7.69855,3.1184,2.63115,2.51746,0.45477,0,0,0,139.348,88.8202,116.118,0,13.1385,12.6185,12.46,12.1959,11.8323,10.5569,7.46308,5.50536,4.48229,3.76039,3.19883,2.82861,66.4579,2.64121,1.51931,92.4034,2,18.183,437,30.8335,5.0872,5680,205,159,113,1009.71
07/17/18,17:20:02,2018_07_17_17_20_02.json,3.14511,1,3883,3706,5,0,28.1493,28149.3,2.97118,65,0,0,0,289.2,312.6,668.205,27.4107,2.18893,0.21889,179.964,0,0,185.117,190.426,133.683,37.7487,8270.55,1.34619,55.2642,0,17.9964,1.43576,83.6863,30.8729,372,0,0,0,0,167,38.151,64.8396,111,33,152,268.123,2.7836,1.02738,36.1596,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6631.3,32.5291,0.00097,305,185.544,0.60834,39.9172,1.03101,99.997,1.38794,190.816,0.62563,42.2179,1.06031,1.42737,191.938,0.6293,40.8454,1.06654,1.43576,37.8685,197.402,0.64722,43.2041,1.0969,1.47664,40.0553,14.7757,187.731,0,0,0,0,0,545,2834,334,0,0,0,0,0,14.0355,72.9848,8.6016,0,0,0,0,0,46.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9998,2.21252,97.3118,48.3773,372,320.8,306.8,302.933,299.5,284.567,263.45,250.642,238.469,236.812,229.62,227.037,207.779,193.296,175.55,0,155.65,151.693,146.79,142.963,139.485,134.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9172,1094,1986,508,109,13,3,0,0,0,0,28.1741,51.146,13.0827,2.80711,0.33479,0.07726,0,0,0,0,74.8524,47.7107,66.8117,0,5.72308,4.93538,4.72,4.66051,4.60769,4.37795,4.05308,3.64326,3.49288,3.1966,2.97379,2.70077,46.3472,2.76867,19.7901,1.04972,0,0.13,458,0.661,0.17802,3883,0,0,0,667.544
07/18/18,17:58:08,2018_07_18_17_58_08.json,-5.04388,1,7424,6085,37,9,55.5276,55527.6,5.81425,65,0,0,0,568.2,570.6,1167.92,32.8944,1.82402,0.1824,191.588,0,0,196.438,216.121,157.399,38.4223,15991.8,1.21721,186.771,0,19.1588,1.52378,87.0423,27.7551,695,0,0,0,0,187,39.3289,72.1044,115,32,182,275.528,2.46917,1.02327,74.4191,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11250.8,95.8114,1.2736,305,225.323,0.73876,102.256,1.17608,98.6882,1.43154,230.905,0.75707,107.434,1.20522,1.46701,239.842,0.78637,104.711,1.25187,1.52378,50.776,245.798,0.8059,109.977,1.28295,1.56162,53.3291,55.8145,231.205,0,0,0,0,0,103,2239,1353,2394,7,0,0,0,1.38739,30.1589,18.2247,32.2468,0.09429,0,0,0,43.7134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7397,2.40308,98.5611,27.5666,695,602.8,554.6,518.267,479.15,463.967,378.033,330.767,322.256,308.777,296.717,287.188,269.583,238.157,206.818,186.879,170.333,175.253,175.848,179.151,169.782,169.961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,163,0,0,0,0,0,0,0,0,0,102.256,2503,1193,860,648,430,372,90,0,0,0,33.715,16.0695,11.584,8.72845,5.79203,5.01078,1.21228,0,0,0,208.316,132.78,150.037,0,10.6923,9.27385,8.53231,7.97333,7.37154,7.13795,5.8159,4.75041,4.41828,4.14744,3.66395,3.18182,58.3044,2.9475,8.7027,56.4865,7,4.848,402,71.6235,11.7493,5568,1758,98,0,1096.3
07/19/18,14:24:28,2018_07_19_14_24_28.json,-2.77106,1,6927,6840,8,0,54.9974,54997.4,5.42452,65,0,0,0,546.2,537.8,1323.44,28.9884,2.06979,0.20698,193.429,0,0,198.098,198.031,135.452,38.0475,15446,1.42802,204.419,0,19.3429,1.47918,89.2459,31.1887,393,0,0,0,0,155,38.5466,66.4812,107,34,147,283.863,2.35686,0.99314,26.0089,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12269.5,65.0639,0.00084,305,198.237,0.64996,81.2855,1.02486,99.9987,1.46352,202.965,0.66546,85.2089,1.0493,1.49843,200.357,0.65691,82.0146,1.03582,1.47918,42.6235,205.149,0.67262,85.9842,1.06059,1.51455,44.6864,34.3404,198.867,0,0,0,0,0,669,6004,169,0,0,0,0,0,9.65786,86.6753,2.43973,0,0,0,0,0,45.3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3321,2.43326,97.201,49.2186,393,325.8,293.2,286.733,277.85,267.533,259.325,250.521,237.808,235.08,229.842,228.225,219.196,216.229,208.925,202.883,151,146.835,145.034,141.874,140.727,139.768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.2855,1120,4551,1071,92,6,2,0,0,0,0,16.1686,65.6994,15.4612,1.32814,0.08662,0.02887,0,0,0,0,143.977,91.7706,123.488,0,6.04615,5.01231,4.51077,4.41128,4.27462,4.1159,3.98962,3.61662,3.51115,3.37225,3.3266,3.21423,46.0594,2.97583,19.829,0.85506,0,0.102,490,0.333,0.04867,6927,0,0,0,1323.11
07/21/18,18:02:14,2018_07_21_18_02_14.json,22.4634,1,4044,3968,28,3.05,29.2117,29211.7,7.30205,65,0,0,0,461.85,461.65,695.053,26.5561,2.25937,0.22594,174.68,0,0,180.479,196.509,132.953,37.7833,8816.99,1.31385,61.2828,0,17.468,1.75672,78.0075,26.4773,404,0,0,0,0,177,38.2499,55.602,100,27,171,411.142,3.21299,1.58104,34.0921,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7092.83,46.3734,0.03133,305,228.124,0.74795,62.8422,1.30595,99.9325,1.71583,235.841,0.77325,67.1659,1.35013,1.77387,233.561,0.76577,64.8143,1.33707,1.75672,57.6982,241.45,0.79164,69.2672,1.38224,1.81606,61.6622,35.1567,229.211,0,0,0,0,0,1338,1741,504,396,0,0,0,0,33.0861,43.0514,12.4629,9.79228,0,0,0,0,42.3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4277,2.12591,97.5247,43.2377,404,391.8,379.5,374.467,370.5,360.267,354.483,345.067,344.056,339.42,305.91,280.768,250.535,224.201,178.438,0,166.767,165.753,149.157,151.748,142.196,134.282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,803,0,0,0,0,0,0,0,0,0,0,62.8422,1937,1023,145,350,456,68,0,0,0,0,47.8981,25.2967,3.58556,8.6548,11.276,1.6815,0,0,0,0,78.78,50.2141,75.2683,0,6.21538,6.02769,5.83846,5.76103,5.7,5.54256,5.45359,5.22185,4.31951,3.85438,3.44924,2.74519,63.3959,2.68739,6.47246,67.6377,3,13.518,417,22.032,5.53707,3405,519,120,0,673.021
07/22/18,09:04:13,2018_07_22_09_04_13.json,1.30876,1,11875,10302,29,0,89.5494,89549.4,12.0087,65,0,0,0,1037,1046.2,1861.21,31.3414,1.9144,0.19144,180.402,0,0,185.042,204.663,132.822,38.05,22816.5,1.35823,424.663,0,18.0402,1.72921,82.6848,23.8996,641,0,0,0,0,183,38.5867,73.4904,115,28,167,314.375,2.50777,1.15802,65.6429,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18411.5,134.962,0.60213,305,217.799,0.71409,157.909,1.2073,99.5558,1.63979,223.365,0.73234,166.143,1.23815,1.68169,229.676,0.75304,162.511,1.27313,1.72921,49.2664,235.563,0.77234,170.949,1.30577,1.77353,51.8245,80.5237,222.14,0,0,0,0,0,2728,5722,1397,470,0,0,0,0,22.9726,48.1853,11.7642,3.95789,0,0,0,0,44.9555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.4642,2.2197,98.4399,28.1438,641,546.4,509,488.133,465,431.133,392.517,378.875,376.011,364.51,335.884,314.271,239.447,216.718,202.386,181.299,181.6,175.457,164.965,148.734,138.812,136.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,148,394,17,0,0,0,0,0,0,0,0,157.909,4479,2231,1406,1063,643,437,58,0,0,0,37.7179,18.7874,11.84,8.95158,5.41474,3.68,0.48842,0,0,0,203.902,129.967,189.43,0,9.86154,8.40615,7.83077,7.50974,7.15385,6.63282,6.03872,5.60785,4.83494,3.68381,3.33412,3.11363,67.5647,2.77541,0.85114,95.7443,6,18.258,410,73.4775,7.12198,11367,340,97,71,1787.73
07/25/18,18:00:55,2018_07_25_18_00_55.json,6.67488,1,5636,5560,2,0,42.5527,42552.7,3.95425,65,0,0,0,410.2,400.8,1147.25,27.6017,2.17378,0.21738,206.007,0,0,211.8,214.64,142.752,38.0894,13249.7,1.44311,152.008,0,20.6007,1.56494,78.485,21.5638,333,0,0,0,0,169,38.7557,67.0464,111,24,164,262.016,2.73531,0.96398,31.3462,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10075.5,67.4791,0.00148,305,220.458,0.72281,81.7935,1.07015,99.9978,1.54434,226.598,0.74294,86.4131,1.09995,1.58735,223.398,0.73245,82.9912,1.08442,1.56494,53.0107,229.635,0.7529,87.6906,1.1147,1.60863,56.0124,42.736,221.21,0,0,0,0,0,513,3023,2005,28,0,0,0,0,9.1022,53.6373,35.5749,0.49681,0,0,0,0,47.8714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3775,2.63946,99.3994,61.8639,333,321.4,312.5,304.333,302.35,297.933,288.7,273.817,267.233,265.5,264.471,260.823,245.764,227.574,219.525,206.678,166.6,161.137,161.709,155.584,148.432,147.131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.7935,1047,1933,2078,498,13,0,0,0,0,0,18.577,34.2974,36.8701,8.83605,0.23066,0,0,0,0,0,138.28,88.1392,104.15,0,5.12308,4.94462,4.80769,4.68205,4.65154,4.58359,4.44154,4.08462,4.01267,3.78099,3.50114,3.37731,51.1138,3.16934,19.8651,0.67428,0,0,511,0.638,0.11456,5636,0,0,0,1146.61
07/27/18,15:38:50,2018_07_27_15_38_50.json,18.7109,1,6219,6183,12,3.2,43.6769,43676.9,16.4098,65,0,0,0,846.6,846,1138.88,25.4593,2.3567,0.23567,183.928,0,0,189.576,208.053,147.28,38.2269,15199.3,1.24883,173.102,0,18.3928,1.61369,73.4101,29.8396,453,0,0,0,0,185,38.8367,59.4216,100,32,178,490.072,2.97906,1.93832,30.3802,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11274.8,77.9653,0.06258,305,232.666,0.76284,100.527,1.26498,99.9198,1.57975,239.869,0.78646,106.848,1.30415,1.62866,237.664,0.77923,104.437,1.29216,1.61369,60.4558,245.01,0.80331,110.993,1.3321,1.66357,64.2509,58.5003,233.005,0,0,0,0,0,590,3032,1421,1149,0,0,0,0,9.48706,48.7538,22.8493,18.4756,0,0,0,0,45.3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9456,2.27751,98.9803,40.6022,453,442.2,435.6,422.4,410.3,381.4,361.483,360.333,355.294,353.897,316.406,262.622,228.492,204.574,193.504,187.503,163.85,173.13,161.677,152.901,148.493,151.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,671,0,0,0,0,0,0,0,0,0,0,100.527,2249,2050,481,708,565,139,0,0,0,0,36.1634,32.9635,7.73436,11.3845,9.08506,2.23509,0,0,0,0,170.081,108.409,131.157,0,6.96923,6.80308,6.70154,6.49846,6.31231,5.86769,5.56128,5.44456,4.04033,3.51526,3.14729,2.97698,65.8013,2.82966,0.12556,99.3722,2,19.849,438,31.608,5.10465,5674,292,132,121,1107.27
07/28/18,13:03:53,2018_07_28_13_03_53.json,8.75426,1,11293,11223,28,0,92.1039,92103.9,8.66461,65,0,0,0,893.333,890.733,2176.68,29.5995,2.02706,0.20271,193.793,0,0,198.518,195.235,132.385,38.0869,24782.4,1.46386,539.433,0,19.3793,1.49583,83.3148,33.0556,319,0,0,0,0,155,38.5857,62.5968,105,39,146,284.778,2.38036,0.96992,21.8584,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20045.2,103.173,0.00035,305,196.171,0.64319,129.771,1.01228,99.9997,1.48183,200.959,0.65888,136.183,1.03698,1.51799,198.025,0.64926,131.521,1.02184,1.49583,41.9266,202.859,0.66511,138.021,1.04679,1.53235,43.9985,53.7107,196.5,0,0,0,0,0,448,10444,340,0,0,0,0,0,3.96706,92.4821,3.01071,0,0,0,0,0,45.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.698,2.43922,78.3699,60.7501,319,315.2,307.1,304.667,300.425,279.55,258.917,248.058,237.794,227.647,216.577,215.373,209.868,204.901,202.124,198.648,144.15,134.937,136.257,134.798,132.64,129.539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.771,1842,7880,1406,104,0,0,0,0,0,0,16.311,69.7777,12.4502,0.92092,0,0,0,0,0,0,219.854,140.134,204.993,0,4.90769,4.84923,4.72462,4.68718,4.62192,4.30077,3.98333,3.50226,3.31344,3.22873,3.15233,3.1096,44.8244,2.98143,19.9325,0.33755,0,0,493,0.126,0.01122,11293,0,0,0,2176.55
07/29/18,09:00:39,2018_07_29_09_00_39.json,8.23649,1,11117,10271,49,4.8,81.6767,81676.8,12.3908,65,0,0,0,1006,1010.8,1593.24,28.6753,2.09239,0.20924,154.833,0,0,158.801,183.341,125.304,37.9268,21441.6,1.23566,341.615,0,15.4833,1.72514,75.2419,27.9757,1022,0,0,0,0,181,38.5442,66.1212,107,35,161,325.771,2.49843,1.23168,63.3653,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18162,108.282,4.12432,305,203.337,0.66668,134.857,1.31326,96.3309,1.62275,208.499,0.6836,141.804,1.3466,1.66395,216.166,0.70874,143.578,1.39612,1.72514,46.4948,221.661,0.72676,150.971,1.43161,1.76899,48.8886,59.9402,206.491,0,0,0,0,0,4277,5164,403,446,0,0,0,0,38.4726,46.4514,3.62508,4.01187,0,0,0,0,45.4549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.9019,1.9,98.9237,15.1501,1022,996.3,940.4,905.467,758.45,557.033,410.317,367.217,365.889,359.313,349.446,333.59,237.072,219.031,171.693,158.522,141.233,174.843,170.355,146.98,143.56,128.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,523,0,68,0,0,0,0,0,0,0,0,134.857,5604,2126,1242,598,436,221,63,0,0,0,50.4093,19.1239,11.1721,5.37915,3.92192,1.98795,0.5667,0,0,0,169.676,108.151,181.755,0,15.7231,15.3277,14.4677,13.9303,11.6685,8.56974,6.31256,5.5279,5.13215,3.64726,3.36971,2.64144,66.7013,2.38205,-5.61952,128.098,4,21.555,405,58.114,5.64762,10394,276,153,294,1535.12
08/01/18,17:59:03,2018_08_01_17_59_03.json,11.7885,1,10441,8976,31,134.2,77.0863,77086.3,1.82231,65,0,0,0,374.8,328.2,1699.68,31.0588,1.93182,0.19318,189.021,0,0,193.856,214.497,142.575,38.2459,21367.3,1.32576,363.175,0,18.9021,1.74548,81.4403,22.5925,1020,0,0,0,0,189,39.1438,73.1412,115,24,176,129.229,2.49393,0.48621,67.3566,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16261.7,140.898,5.46698,305,237.194,0.77769,158.171,1.25486,96.2648,1.66364,242.898,0.79639,165.887,1.28503,1.70365,248.863,0.81594,166.293,1.31659,1.74548,57.337,254.881,0.83568,174.434,1.34843,1.7877,60.1438,95.6615,240.043,0,0,0,0,0,1271,4144,2095,1452,30,0,0,0,12.1732,39.6897,20.0651,13.9067,0.28733,0,0,0,44.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.3392,2.361,99.4118,18.5315,1020,990.4,931.3,832.2,751,584.667,468.367,383.275,366.828,351.113,326.373,324.364,298.74,276.394,243.958,218.021,183.85,173.407,173.553,166.383,158.15,161.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,667,1110,276,82,0,0,0,0,0,0,0,0,158.171,3747,1943,1155,933,617,453,144,0,0,0,35.8874,18.6093,11.0622,8.93593,5.9094,4.33866,1.37918,0,0,0,222.354,141.728,187.838,0,15.6923,15.2369,14.3277,12.8031,11.5539,8.99487,7.20564,5.40174,4.99022,4.59599,4.25222,3.7532,65.3388,2.90802,-3.3924,116.962,12,13.531,408,105.428,11.7247,8124,720,846,751,1594.25
08/04/18,12:46:40,2018_08_04_12_46_40.json,28.9081,1,15681,14652,39,8,95.9491,95949.1,27.2036,65,0,0,0,1615.6,1605.2,2402.29,23.6231,2.53989,0.25399,163.777,0,0,168.238,178.33,139.453,38.3384,34089.3,1.17443,818.923,0,16.3777,1.39683,77.5541,33.1653,387,0,0,0,0,178,39.2013,75.0024,123,39,173,370.905,2.6512,1.68381,27.7165,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26429.9,117.877,0.00398,305,190.293,0.62391,166.897,1.1619,99.9966,1.36456,195.618,0.64137,176.392,1.19442,1.40275,194.793,0.63867,166.194,1.18938,1.39683,38.1544,200.237,0.65651,175.613,1.22261,1.43587,40.3166,64.9676,192.786,0,0,0,0,0,2533,7349,3579,1207,0,0,0,0,16.1533,46.8656,22.8238,7.69721,0,0,0,0,46.4292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0245,1.9,98.4496,42.3197,387,357.4,345.1,332,321.15,318.5,314.85,305.525,300.844,297.173,292.317,286.735,273.977,249.936,219.898,211.791,163.067,167.667,167.072,170.37,164.081,155.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.897,6202,5929,1685,774,76,2,0,0,0,0,39.551,37.8101,10.7455,4.93591,0.48466,0.01275,0,0,0,0,338.179,215.555,284.54,0,5.95385,5.49846,5.30923,5.10769,4.94077,4.9,4.84385,4.5719,4.41131,4.21503,3.84518,3.38305,56.3765,2.51965,18.7526,6.2372,0,0.567,433,2.72,0.18544,15681,0,0,0,2399.57
08/08/18,18:00:38,2018_08_08_18_00_38.json,7.96364,1,7329,5615,30,0,52.8436,52843.6,8.86395,65,0,0,0,684.4,712,1108.32,33.9285,1.76843,0.17684,196.999,0,0,202.924,226.049,155.606,38.3772,14590.6,1.26602,161.711,0,19.6999,1.64084,85.307,25.2609,733,0,0,0,0,184,39.2325,69.8724,112,27,179,336.177,2.91972,1.29514,82.6803,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10356.5,100.846,2.06063,305,237.938,0.78012,103.292,1.20781,97.9976,1.5291,245.116,0.80366,109.636,1.24425,1.57524,255.325,0.83713,109.518,1.29607,1.64084,53.795,263.051,0.86246,116.246,1.33529,1.6905,57.1,62.8637,243.018,0,0,0,0,0,433,1452,1581,2160,0,0,0,0,5.90804,19.8117,21.5718,29.472,0,0,0,0,43.3034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.3676,2.49179,98.6357,26.8758,733,705,663.8,609.067,566.45,469.133,411.683,357.292,335.744,315.357,304.355,302.153,257.9,246.982,213.153,192.032,176.583,175.94,174.39,170.726,169.967,164.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,291,309,22,0,0,0,0,0,0,0,0,103.292,2384,725,683,805,538,351,140,0,0,0,32.5283,9.89221,9.31914,10.9838,7.3407,4.78919,1.91022,0,0,0,185.027,117.936,136.735,0,11.2769,10.8461,10.2123,9.37026,8.71462,7.21744,6.33359,4.85164,4.64851,3.96769,3.79972,3.27927,59.3977,3.03076,5.63492,71.8254,11,6.542,389,83.4475,14.8325,5495,1687,147,0,1024.87
